,gender,detailed_class_of_worker,class_of_worker_employed_unemployed,major_industry,detailed_industry,major_occupation,detailed_occupation,manufacturing
750,1,09,01,10,33,02,07,00
751,2,00,00,00,00,00,00,00
752,1,09,01,08,29,02,07,00
753,2,00,00,00,00,00,00,00
754,1,07,01,03,12,05,16,09
755,2,09,01,14,39,03,11,00
756,1,07,01,02,03,05,15,00
757,2,00,00,00,00,00,00,00
758,2,05,02,20,47,03,11,00
759,2,09,05,11,35,01,05,00
760,2,09,01,11,35,03,11,00
761,1,07,01,02,03,07,28,00
762,2,00,00,00,00,00,00,00
763,1,09,01,10,34,01,05,00
764,2,00,00,00,00,00,00,00
765, ,  ,  ,  ,  ,  ,  ,  
766,2,05,02,14,39,01,02,00
767,1,09,01,18,43,02,07,00
768,2,00,00,00,00,00,00,00
769,2,09,01,16,41,03,10,00
770,2,00,00,00,00,00,00,00
771,1,00,00,00,00,00,00,00
772,1,10,01,06,26,06,22,00
773,2,00,00,00,00,00,00,00
774,2,09,01,09,31,03,11,00
775,2,09,01,12,37,03,11,00
776,1,00,00,00,00,00,00,00
777,1,07,01,02,03,05,15,00
778,1,12,03,09,31,04,12,00
779,1,07,01,03,09,06,25,06
780,1,07,01,03,12,05,19,09
781,2,09,01,10,34,03,11,00
782,1,05,02,02,03,03,11,00
783,2,05,02,17,42,01,04,00
784,1,07,01,02,03,05,15,00
785,2,00,00,00,00,00,00,00
786,1,09,01,09,31,02,07,00
787,2,09,01,09,31,02,07,00
788,2,09,01,14,39,02,07,00
789,1,09,01,09,31,02,07,00
790,2,06,01,03,12,03,11,09
791,1,06,01,03,12,01,05,09
792,1,07,01,03,12,06,25,09
793,2,07,01,03,12,06,25,09
794,1,07,01,03,12,05,15,09
795,2,00,00,00,00,00,00,00
796,1,00,00,00,00,00,00,00
797,2,00,00,00,00,00,00,00
798,2,05,02,20,45,02,07,00
799,1,07,01,02,03,05,14,00
800,2,00,00,00,00,00,00,00
801,1,09,01,16,41,01,05,00
802,2,00,00,00,00,00,00,00
803,2,00,00,00,00,00,00,00
804,2,09,01,17,42,01,04,00
805,1,00,00,00,00,00,00,00
806,2,00,00,00,00,00,00,00
807,2,00,00,00,00,00,00,00
808,2,09,01,16,41,03,11,00
809,1,00,00,00,00,00,00,00
810,2,00,00,00,00,00,00,00
811,2,05,02,20,48,03,10,00
812,1,06,01,03,09,02,07,06
813,2,00,00,00,00,00,00,00
814,1,09,01,09,31,04,12,00
815,2,00,00,00,00,00,00,00
816,1,06,01,03,07,04,13,04
817,2,09,01,09,31,04,12,00
818,1,12,03,14,39,01,03,00
819,2,00,00,00,00,00,00,00
820,2,09,01,17,42,01,04,00
821,1,11,01,12,37,09,33,00
822,1,09,01,10,34,03,11,00
823,1,09,01,09,31,02,07,00
824,1,09,01,10,34,02,07,00
825,1,09,01,10,33,02,07,00
826,2,00,00,00,00,00,00,00
827,1,07,01,03,12,06,25,09
828,2,00,00,00,00,00,00,00
829,1,05,02,20,45,03,11,00
830,1,10,01,09,31,07,30,00
831,2,00,00,00,00,00,00,00
832,2,07,01,03,09,06,25,06
833, ,  ,  ,  ,  ,  ,  ,  
834,1,06,01,03,12,01,05,09
835,2,00,00,00,00,00,00,00
836,2,09,01,10,34,03,11,00
837,2,00,00,00,00,00,00,00
838,1,09,01,10,34,01,05,00
839,2,00,00,00,00,00,00,00
840,1,12,03,14,39,01,03,00
841,2,09,01,14,39,01,02,00
842,2,05,02,17,42,03,11,00
843,2,04,01,00,32,08,31,00
844,1,07,01,03,12,05,16,09
845,2,00,00,00,00,00,00,00
846,1,05,02,20,48,09,32,00
847,2,05,02,17,42,01,04,00
848,2,00,00,00,00,00,00,00
849,1,07,01,03,09,05,17,06
850,2,00,00,00,00,00,00,00
851,1,07,01,04,15,05,15,12
852,2,09,01,09,31,03,11,00
853,2,09,01,10,33,03,11,00
854,1,09,01,09,31,04,12,00
855,1,07,05,04,17,06,26,14
856,2,11,01,14,39,09,34,00
857,2,09,01,09,31,03,11,00
858,1,07,01,02,03,05,14,00
859,2,00,00,00,00,00,00,00
860,2,07,01,03,11,06,24,08
861,2,00,00,00,00,00,00,00
862,1,07,01,02,03,07,28,00
863,2,07,01,03,10,06,25,07
864,1,10,01,09,31,05,21,00
865,2,09,01,10,33,03,10,00
866,1,07,01,03,12,05,17,09
867,2,00,00,00,00,00,00,00
868,1,07,01,03,12,06,25,09
869,2,00,00,00,00,00,00,00
870,1,10,01,07,27,05,21,00
871,2,00,00,00,00,00,00,00
872,1,07,01,02,03,05,15,00
873,2,00,00,00,00,00,00,00
874,1,00,00,00,00,00,00,00
875,1,00,00,00,00,00,00,00
876,2,00,00,00,00,00,00,00
877,1,10,05,06,26,06,22,00
878,2,00,00,00,00,00,00,00
879,2,07,01,04,20,07,29,17
880,1,09,01,09,31,04,12,00
881,2,00,00,00,00,00,00,00
882,1,12,03,02,03,05,15,00
883,1,07,01,03,12,06,25,09
884,2,00,00,00,00,00,00,00
885,1,07,01,03,10,05,17,07
886,1,09,01,10,34,01,05,00
887,2,00,00,00,00,00,00,00
888,2,00,00,00,00,00,00,00
889,2,00,00,00,00,00,00,00
890,1,12,03,18,43,01,06,00
891,2,00,00,00,00,00,00,00
892,1,09,01,18,43,01,05,00
893,2,00,00,00,00,00,00,00
894,2,00,00,00,00,00,00,00
895,2,00,00,00,00,00,00,00
896,2,04,01,00,32,08,31,00
897,1,00,00,00,00,00,00,00
898,2,09,01,14,39,03,10,00
899,2,09,01,18,43,01,05,00
900,1,10,01,09,31,06,27,00
901,1,06,01,03,12,01,05,09
902,2,00,00,00,00,00,00,00
903,2,00,00,00,00,00,00,00
904,1,12,03,14,39,01,03,00
905,2,00,00,00,00,00,00,00
906,2,00,00,00,00,00,00,00
907,1,12,03,09,31,04,12,00
908, ,  ,  ,  ,  ,  ,  ,  
909,1,12,03,12,37,09,34,00
910,2,06,01,04,15,03,10,12
911,2,00,00,00,00,00,00,00
912,1,05,02,02,03,07,28,00
913,2,09,01,10,34,03,11,00
914,1,09,01,06,26,02,07,00
915,2,00,00,00,00,00,00,00
916,1,06,01,03,06,01,01,03
917,2,00,00,00,00,00,00,00
918,1,00,00,00,00,00,00,00
919,1,06,01,03,12,01,01,09
920,2,00,00,00,00,00,00,00
921,1,05,02,17,42,01,04,00
922,2,00,00,00,00,00,00,00
923,2,00,00,00,00,00,00,00
924,1,07,01,03,12,06,25,09
925,2,00,00,00,00,00,00,00
926,2,00,00,00,00,00,00,00
927,2,00,00,00,00,00,00,00
928,1,04,05,00,32,07,30,00
929,2,00,00,00,00,00,00,00
930,2,00,00,00,00,00,00,00
931,2,00,00,00,00,00,00,00
932,1,10,05,09,30,06,27,00
933,2,09,01,10,33,03,11,00
934,1,05,02,17,42,01,04,00
935,2,05,02,17,42,01,04,00
936,2,00,00,00,00,00,00,00
937,1,00,00,00,00,00,00,00
938,1,09,01,09,31,04,12,00
939,1,05,02,20,45,03,11,00
940,2,05,02,17,42,09,34,00
941,1,09,01,09,31,04,12,00
942,1,11,01,09,30,09,33,00
943,1,09,01,18,43,01,05,00
944,2,00,00,00,00,00,00,00
945,1,07,01,04,17,05,19,14
946,2,00,00,00,00,00,00,00
947,1,06,01,03,12,02,07,09
948,2,09,01,09,31,03,11,00
949,1,10,01,09,31,05,19,00
950,1,04,01,00,32,07,30,00
951,1,06,01,02,03,01,05,00
952,2,05,02,20,48,03,10,00
953,2,00,00,00,00,00,00,00
954,2,00,00,00,00,00,00,00
955,1,06,01,03,08,01,05,05
956,2,09,01,18,43,01,05,00
957,1,07,01,02,03,05,14,00
958,2,00,00,00,00,00,00,00
959,1,07,01,03,12,05,19,09
960,2,00,00,00,00,00,00,00
961,1,06,01,03,12,01,01,09
962,2,09,01,17,42,03,10,00
963,1,00,00,00,00,00,00,00
964,2,00,00,00,00,00,00,00
965, ,  ,  ,  ,  ,  ,  ,  
966,1,00,00,00,00,00,00,00
967,2,00,00,00,00,00,00,00
968,1,07,01,02,03,05,15,00
969,2,00,00,00,00,00,00,00
970,2,00,00,00,00,00,00,00
971,1,10,01,10,34,06,27,00
972,2,11,01,12,37,09,34,00
973, ,  ,  ,  ,  ,  ,  ,  
974,1,10,01,10,34,05,21,00
975,2,00,00,00,00,00,00,00
976,1,10,01,13,38,07,30,00
977,2,11,01,10,34,09,34,00
978,1,07,01,04,20,05,21,17
979,2,00,00,00,00,00,00,00
980,1,07,01,03,12,05,17,09
981,2,00,00,00,00,00,00,00
982,1,00,00,00,00,00,00,00
983,1,10,01,08,29,06,22,00
984,2,00,00,00,00,00,00,00
985,1,06,01,03,12,03,11,09
986,2,07,01,04,17,06,26,14
987,1,07,01,04,17,06,26,14
988,2,09,01,10,34,03,11,00
989,2,00,00,00,00,00,00,00
990,2,00,00,00,00,00,00,00
991,1,06,01,04,20,04,13,17
992,1,07,01,04,23,05,16,20
993,2,00,00,00,00,00,00,00
994,2,09,01,10,34,03,10,00
995,1,07,01,02,03,05,14,00
996,2,00,00,00,00,00,00,00
997,1,09,01,09,31,02,07,00
998,2,09,01,10,34,03,11,00
999,2,00,00,00,00,00,00,00
1000,1,12,03,09,31,02,08,00
1001,2,13,04,09,31,03,11,00
1002,1,00,00,00,00,00,00,00
1003,1,09,01,08,29,02,07,00
1004,2,00,00,00,00,00,00,00
1005,2,00,00,00,00,00,00,00
1006,1,07,05,03,12,05,17,09
1007,2,00,00,00,00,00,00,00
1008,1,06,01,03,12,01,01,09
1009,2,00,00,00,00,00,00,00
1010,2,00,00,00,00,00,00,00
1011,1,09,01,11,35,01,05,00
1012,2,00,00,00,00,00,00,00
1013,2,00,00,00,00,00,00,00
1014,1,06,01,03,10,04,13,07
1015,2,00,00,00,00,00,00,00
1016,1,00,00,00,00,00,00,00
1017,1,00,00,00,00,00,00,00
1018,2,00,00,00,00,00,00,00
1019,1,00,00,00,00,00,00,00
1020,2,00,00,00,00,00,00,00
1021,1,10,01,11,36,05,18,00
1022,2,00,00,00,00,00,00,00
1023,1,06,01,02,03,02,07,00
1024,2,09,01,10,34,03,11,00
1025,2,07,01,03,14,06,25,11
1026,1,00,00,00,00,00,00,00
1027,2,11,01,15,40,09,34,00
1028,2,00,00,00,00,00,00,00
1029,2,06,01,03,06,03,11,03
1030,2,06,01,03,06,03,10,03
1031,2,00,00,00,00,00,00,00
1032,1,09,01,10,33,02,07,00
1033,2,00,00,00,00,00,00,00
1034,1,06,01,03,12,01,01,09
1035,2,00,00,00,00,00,00,00
1036,1,09,01,10,34,02,07,00
1037,2,10,01,10,34,05,16,00
1038,1,07,01,03,09,05,21,06
1039,2,09,01,12,37,03,10,00
1040,2,09,01,10,33,03,11,00
1041,1,00,00,00,00,00,00,00
1042,2,00,00,00,00,00,00,00
1043,1,06,01,03,12,01,01,09
1044,2,06,01,04,21,03,11,18
1045,2,09,01,17,42,01,05,00
1046,1,00,00,00,00,00,00,00
1047, ,  ,  ,  ,  ,  ,  ,  
1048,1,09,01,10,34,01,05,00
1049,2,09,01,10,34,01,05,00
1050,1,09,01,09,31,01,02,00
1051,2,11,01,17,42,09,34,00
1052,1,09,01,10,34,03,10,00
1053,2,00,00,00,00,00,00,00
1054,2,00,00,00,00,00,00,00
1055,1,11,01,09,30,09,33,00
1056,1,11,01,09,30,09,34,00
1057,1,07,01,03,09,05,20,06
1058,2,00,00,00,00,00,00,00
1059,1,06,01,02,03,01,01,00
1060,2,00,00,00,00,00,00,00
1061,2,00,00,00,00,00,00,00
1062,1,00,00,00,00,00,00,00
1063,1,06,01,03,09,01,01,06
1064,2,00,00,00,00,00,00,00
1065,1,06,01,03,12,01,01,09
1066,2,00,00,00,00,00,00,00
1067,1,07,01,04,21,06,26,18
1068,2,00,00,00,00,00,00,00
1069,1,05,02,14,39,01,05,00
1070,2,00,00,00,00,00,00,00
1071,1,05,02,20,48,03,11,00
1072,2,09,01,09,31,03,10,00
1073,1,06,01,03,09,04,13,06
1074,2,00,00,00,00,00,00,00
1075,1,00,00,00,00,00,00,00
1076,2,00,00,00,00,00,00,00
1077,1,00,00,00,00,00,00,00
1078,2,00,00,00,00,00,00,00
1079,1,09,01,09,31,04,12,00
1080,2,09,01,09,31,04,12,00
1081,2,00,00,00,00,00,00,00
1082,1,07,01,03,12,05,20,09
1083,2,09,01,09,31,04,12,00
1084,2,10,01,06,26,06,22,00
1085,2,09,01,06,26,03,11,00
1086,1,08,01,03,09,09,34,06
1087,2,04,01,00,32,08,31,00
1088,1,07,01,02,03,05,14,00
1089,2,00,00,00,00,00,00,00
1090,1,06,01,03,12,01,05,09
1091,2,00,00,00,00,00,00,00
1092,1,07,01,04,19,05,19,16
1093,2,00,00,00,00,00,00,00
1094,2,00,00,00,00,00,00,00
1095, ,  ,  ,  ,  ,  ,  ,  
1096,1,00,00,00,00,00,00,00
1097,2,00,00,00,00,00,00,00
1098,1,07,01,02,03,05,20,00
1099,2,00,00,00,00,00,00,00
1100,2,09,01,09,31,04,12,00
1101, ,  ,  ,  ,  ,  ,  ,  
1102,1,11,01,11,35,09,32,00
1103,2,07,01,03,09,06,25,06
1104,2,09,01,07,27,02,07,00
1105,2,00,00,00,00,00,00,00
1106,1,00,00,00,00,00,00,00
1107,1,06,01,03,08,01,01,05
1108,1,07,01,03,09,06,25,06
1109,2,07,01,03,09,06,25,06
1110,1,08,01,03,09,09,32,06
1111,2,07,05,04,21,06,26,18
1112,1,07,01,03,07,06,25,04
1113,2,00,00,00,00,00,00,00
1114,1,07,01,03,07,06,25,04
1115,2,07,01,03,10,06,25,07
1116,1,00,00,00,00,00,00,00
1117,2,07,01,03,13,06,25,10
1118,1,07,01,03,09,06,25,06
1119,1,06,05,03,07,03,11,04
1120,2,11,01,12,37,09,34,00
1121,1,10,01,08,29,06,27,00
1122,2,11,01,09,30,09,33,00
1123,2,00,00,00,00,00,00,00
1124,1,10,01,11,36,06,27,00
1125,2,00,00,00,00,00,00,00
1126,1,00,00,00,00,00,00,00
1127,2,00,00,00,00,00,00,00
1128,1,08,01,03,07,09,34,04
1129,2,14,00,00,00,12,00,00
1130,1,10,01,06,26,06,22,00
1131,2,07,01,04,18,05,16,15
1132,1,07,01,04,18,06,26,15
1133,1,07,01,03,14,06,25,11
1134,2,00,00,00,00,00,00,00
1135,2,07,05,03,14,06,25,11
1136,1,07,01,04,21,05,20,18
1137,2,09,01,09,31,02,07,00
1138,1,09,01,09,31,02,07,00
1139,1,00,00,00,00,00,00,00
1140,1,07,01,03,12,05,20,09
1141,2,00,00,00,00,00,00,00
1142,1,00,00,00,00,00,00,00
1143,2,07,01,03,07,06,25,04
1144,1,07,01,03,07,06,25,04
1145,1,00,00,00,00,00,00,00
1146,1,07,01,03,14,06,25,11
1147,2,11,01,12,37,09,34,00
1148,1,07,01,03,07,05,20,04
1149,2,00,00,00,00,00,00,00
1150,1,06,01,04,21,03,11,18
1151,1,00,00,00,00,00,00,00
1152,2,00,00,00,00,00,00,00
1153,2,04,05,00,32,08,31,00
1154,2,00,00,00,00,00,00,00
1155,1,07,01,02,03,07,28,00
1156,1,09,01,09,31,02,07,00
1157,2,00,00,00,00,00,00,00
1158,1,06,01,04,20,02,07,17
1159,1,07,01,03,05,05,14,02
1160,2,00,00,00,00,00,00,00
1161,2,00,00,00,00,00,00,00
1162,1,07,01,04,23,05,15,20
1163,1,11,01,12,37,09,34,00
1164,1,06,01,03,09,03,11,06
1165,2,09,01,14,39,03,11,00
1166,2,07,01,04,23,06,26,20
1167,2,00,00,00,00,00,00,00
1168,2,09,01,08,29,03,11,00
1169, ,  ,  ,  ,  ,  ,  ,  
1170, ,  ,  ,  ,  ,  ,  ,  
1171, ,  ,  ,  ,  ,  ,  ,  
1172, ,  ,  ,  ,  ,  ,  ,  
1173, ,  ,  ,  ,  ,  ,  ,  
1174, ,  ,  ,  ,  ,  ,  ,  
1175, ,  ,  ,  ,  ,  ,  ,  
1176,2,00,00,00,00,00,00,00
1177,2,07,01,03,14,06,25,11
1178,1,12,03,09,31,02,08,00
1179,2,00,00,00,00,00,00,00
1180, ,  ,  ,  ,  ,  ,  ,  
1181, ,  ,  ,  ,  ,  ,  ,  
1182, ,  ,  ,  ,  ,  ,  ,  
1183, ,  ,  ,  ,  ,  ,  ,  
1184,1,12,03,09,31,05,21,00
1185,2,00,00,00,00,00,00,00
1186,1,00,00,00,00,00,00,00
1187, ,  ,  ,  ,  ,  ,  ,  
1188,1,07,01,03,14,06,25,11
1189,2,07,01,03,14,06,25,11
1190,2,04,01,00,32,08,31,00
1191,2,00,00,00,00,00,00,00
1192,1,07,01,03,12,06,25,09
1193,2,00,00,00,00,00,00,00
1194,2,00,00,00,00,00,00,00
1195,2,00,00,00,00,00,00,00
1196,2,09,01,09,31,01,05,00
1197,2,07,05,03,10,06,25,07
1198,1,07,01,04,20,05,16,17
1199,2,10,01,08,29,06,27,00
1200,2,09,01,17,42,03,10,00
1201,2,09,01,07,28,03,11,00
1202,1,10,01,11,36,05,18,00
1203,2,00,00,00,00,00,00,00
1204,1,09,01,09,31,02,07,00
1205,2,09,01,09,31,03,11,00
1206,1,07,01,03,12,07,29,09
1207,2,07,01,04,18,06,26,15
1208,1,07,01,02,03,06,27,00
1209,1,00,00,00,00,00,00,00
1210,1,09,01,07,28,01,05,00
1211,2,06,01,03,13,03,10,10
1212,1,10,01,11,36,05,19,00
1213,2,00,00,00,00,00,00,00
1214, ,  ,  ,  ,  ,  ,  ,  
1215,2,00,00,00,00,00,00,00
1216, ,  ,  ,  ,  ,  ,  ,  
1217,1,10,01,06,26,06,22,00
1218,2,00,00,00,00,00,00,00
1219,1,07,01,03,10,06,25,07
1220,2,09,01,09,31,03,11,00
1221, ,  ,  ,  ,  ,  ,  ,  
1222, ,  ,  ,  ,  ,  ,  ,  
1223, ,  ,  ,  ,  ,  ,  ,  
1224,1,06,01,03,12,01,01,09
1225,2,00,00,00,00,00,00,00
1226,1,06,01,03,14,03,11,11
1227,2,06,01,03,08,03,11,05
1228,1,00,00,00,00,00,00,00
1229,1,00,00,00,00,00,00,00
1230,2,07,01,03,09,06,25,06
1231,1,00,00,00,00,00,00,00
1232,2,00,00,00,00,00,00,00
1233,1,06,01,03,12,01,05,09
1234,2,09,01,09,31,03,11,00
1235,2,05,02,20,47,02,07,00
1236,1,00,00,00,00,00,00,00
1237,2,00,00,00,00,00,00,00
1238,1,07,01,04,23,05,16,20
1239,2,09,01,10,33,03,11,00
1240,1,12,03,13,38,04,13,00
1241,2,13,04,13,38,03,11,00
1242,1,12,03,09,31,04,12,00
1243,1,12,03,11,35,03,11,00
1244,2,00,00,00,00,00,00,00
1245,2,00,00,00,00,00,00,00
1246, ,  ,  ,  ,  ,  ,  ,  
1247,1,10,01,11,36,05,18,00
1248,2,00,00,00,00,00,00,00
1249,1,07,01,02,03,05,15,00
1250,2,00,00,00,00,00,00,00
1251,1,11,01,18,43,09,33,00
1252,2,00,00,00,00,00,00,00
1253,1,00,00,00,00,00,00,00
1254,1,07,01,04,17,07,29,14
1255,2,00,00,00,00,00,00,00
1256,1,12,03,04,20,04,13,17
1257,1,07,01,04,23,06,26,20
1258,2,09,01,15,40,03,10,00
1259,1,10,01,09,31,06,22,00
1260,1,00,00,00,00,00,00,00
1261, ,  ,  ,  ,  ,  ,  ,  
1262,1,07,01,02,03,05,14,00
1263, ,  ,  ,  ,  ,  ,  ,  
1264, ,  ,  ,  ,  ,  ,  ,  
1265, ,  ,  ,  ,  ,  ,  ,  
1266,2,00,00,00,00,00,00,00
1267,1,06,01,02,03,01,01,00
1268,1,07,01,03,12,05,16,09
1269,2,00,00,00,00,00,00,00
1270,2,09,01,10,33,03,11,00
1271,2,00,00,00,00,00,00,00
1272,1,09,01,09,31,02,07,00
1273,2,04,01,00,32,08,31,00
1274,1,07,01,03,09,05,19,06
1275,2,00,00,00,00,00,00,00
1276,1,12,03,09,31,04,12,00
1277,1,07,01,03,12,05,19,09
1278,2,00,00,00,00,00,00,00
1279,1,06,01,03,09,02,07,06
1280,2,05,02,17,42,01,05,00
1281,1,07,01,03,12,05,16,09
1282,2,05,02,20,48,02,07,00
1283,2,00,00,00,00,00,00,00
1284,1,09,01,15,40,01,02,00
1285,2,00,00,00,00,00,00,00
1286, ,  ,  ,  ,  ,  ,  ,  
1287, ,  ,  ,  ,  ,  ,  ,  
1288, ,  ,  ,  ,  ,  ,  ,  
1289,1,00,00,00,00,00,00,00
1290,2,00,00,00,00,00,00,00
1291,1,10,01,09,31,05,21,00
1292,2,00,00,00,00,00,00,00
1293,1,07,01,04,21,05,16,18
1294,2,00,00,00,00,00,00,00
1295,1,07,05,04,19,07,29,16
1296,1,07,05,03,10,06,25,07
1297,1,05,02,17,42,01,05,00
1298,2,00,00,00,00,00,00,00
1299,1,12,03,09,31,04,12,00
1300,2,07,01,04,21,06,26,18
1301,1,00,00,00,00,00,00,00
1302,1,10,01,09,31,05,19,00
1303,2,00,00,00,00,00,00,00
1304,1,06,01,03,08,01,01,05
1305,2,00,00,00,00,00,00,00
1306,1,12,03,09,30,02,08,00
1307,2,00,00,00,00,00,00,00
1308,1,05,02,17,42,01,04,00
1309,2,09,01,08,29,03,11,00
1310,1,07,01,03,12,05,19,09
1311,2,07,01,03,12,06,25,09
1312,2,00,00,00,00,00,00,00
1313,1,07,01,03,12,05,17,09
1314,2,09,01,16,41,02,07,00
1315, ,  ,  ,  ,  ,  ,  ,  
1316, ,  ,  ,  ,  ,  ,  ,  
1317,1,07,01,03,09,06,25,06
1318,2,06,01,04,20,03,11,17
1319,1,07,01,03,07,06,25,04
1320,2,07,01,03,10,06,25,07
1321,1,05,02,17,42,01,04,00
1322,2,05,02,17,42,09,33,00
1323,1,07,01,04,23,05,19,20
1324,2,00,00,00,00,00,00,00
1325,1,07,01,04,20,06,26,17
1326,1,11,05,13,38,09,34,00
1327,1,00,00,00,00,00,00,00
1328,1,00,00,00,00,00,00,00
1329,2,00,00,00,00,00,00,00
1330,2,09,01,15,40,03,11,00
1331,1,02,03,00,01,10,35,00
1332,2,00,00,00,00,00,00,00
1333,1,01,01,00,01,11,36,00
1334,2,00,00,00,00,00,00,00
1335,2,06,01,04,20,03,10,17
1336,2,06,01,03,06,03,11,03
1337,1,00,00,00,00,00,00,00
1338,2,09,01,08,29,03,11,00
1339,1,00,00,00,00,00,00,00
1340,2,00,00,00,00,00,00,00
1341,2,05,02,15,40,09,34,00
1342,1,00,00,00,00,00,00,00
1343,2,00,00,00,00,00,00,00
1344,1,05,02,15,40,09,34,00
1345,2,07,01,03,08,06,25,05
1346,1,09,01,12,37,03,11,00
1347,1,09,01,18,43,01,05,00
1348,1,07,01,03,10,05,19,07
1349,2,05,02,17,42,01,04,00
1350,1,06,01,03,09,02,07,06
1351,2,00,00,00,00,00,00,00
1352,2,06,01,03,09,03,11,06
1353, ,  ,  ,  ,  ,  ,  ,  
1354, ,  ,  ,  ,  ,  ,  ,  
1355, ,  ,  ,  ,  ,  ,  ,  
1356, ,  ,  ,  ,  ,  ,  ,  
1357,1,00,00,00,00,00,00,00
1358, ,  ,  ,  ,  ,  ,  ,  
1359,1,09,01,10,33,04,13,00
1360,2,00,00,00,00,00,00,00
1361,1,10,01,09,31,05,19,00
1362,1,07,01,04,23,06,26,20
1363,2,09,01,09,31,03,11,00
1364, ,  ,  ,  ,  ,  ,  ,  
1365, ,  ,  ,  ,  ,  ,  ,  
1366,1,06,01,03,12,01,05,09
1367,2,05,02,17,42,01,04,00
1368,1,07,01,02,03,05,15,00
1369,2,00,00,00,00,00,00,00
1370,2,04,01,00,32,08,31,00
1371,1,09,01,09,31,04,12,00
1372,2,00,00,00,00,00,00,00
1373,1,00,00,00,00,00,00,00
1374,2,00,00,00,00,00,00,00
1375,1,10,01,09,31,06,27,00
1376,2,09,01,10,34,04,13,00
1377,1,07,01,04,23,06,26,20
1378,2,00,00,00,00,00,00,00
1379,1,06,01,03,08,02,07,05
1380,2,00,00,00,00,00,00,00
1381,1,00,00,00,00,00,00,00
1382,2,11,01,14,39,09,34,00
1383,1,00,00,00,00,00,00,00
1384,2,00,00,00,00,00,00,00
1385,1,07,01,04,22,06,26,19
1386,2,00,00,00,00,00,00,00
1387,1,07,01,04,22,06,26,19
1388,2,00,00,00,00,00,00,00
1389,1,10,01,07,28,05,21,00
1390,2,06,01,03,08,03,11,05
1391,1,05,02,17,42,09,34,00
1392,2,00,00,00,00,00,00,00
1393,2,09,01,09,31,04,12,00
1394,1,05,02,17,42,09,34,00
1395,2,00,00,00,00,00,00,00
1396,1,00,00,00,00,00,00,00
1397, ,  ,  ,  ,  ,  ,  ,  
1398,1,08,01,04,21,09,32,18
1399,2,07,01,03,05,06,25,02
1400,1,10,01,11,36,05,18,00
1401,2,09,01,08,29,03,11,00
1402,1,07,01,03,14,06,25,11
1403,2,07,01,04,23,06,26,20
1404,1,07,01,03,14,06,25,11
1405,2,11,01,14,39,09,34,00
1406,1,00,00,00,00,00,00,00
1407,2,00,00,00,00,00,00,00
1408,1,00,00,00,00,00,00,00
1409,2,00,00,00,00,00,00,00
1410,1,07,01,03,12,06,25,09
1411,2,07,01,03,06,06,25,03
1412, ,  ,  ,  ,  ,  ,  ,  
1413,1,05,02,20,47,05,16,00
1414,2,00,00,00,00,00,00,00
1415, ,  ,  ,  ,  ,  ,  ,  
1416,1,10,01,06,26,06,22,00
1417,2,00,00,00,00,00,00,00
1418, ,  ,  ,  ,  ,  ,  ,  
1419, ,  ,  ,  ,  ,  ,  ,  
1420, ,  ,  ,  ,  ,  ,  ,  
1421,1,06,01,03,09,01,05,06
1422,2,00,00,00,00,00,00,00
1423,1,05,02,20,47,09,32,00
1424,2,05,02,17,42,03,10,00
1425,1,07,01,04,23,06,26,20
1426,2,11,01,12,37,09,34,00
1427, ,  ,  ,  ,  ,  ,  ,  
1428,1,12,03,09,31,02,08,00
1429,2,05,02,17,42,01,04,00
1430, ,  ,  ,  ,  ,  ,  ,  
1431,2,00,00,00,00,00,00,00
1432,2,00,00,00,00,00,00,00
1433,2,00,00,00,00,00,00,00
1434,1,09,01,08,29,02,07,00
1435,2,05,02,20,48,03,11,00
1436,1,07,01,04,20,06,26,17
1437,2,00,00,00,00,00,00,00
1438, ,  ,  ,  ,  ,  ,  ,  
1439, ,  ,  ,  ,  ,  ,  ,  
1440, ,  ,  ,  ,  ,  ,  ,  
1441,1,09,01,10,34,02,07,00
1442,2,05,02,17,42,03,11,00
1443,1,10,01,10,34,05,19,00
1444,2,00,00,00,00,00,00,00
1445,1,10,01,10,34,07,30,00
1446,1,09,01,08,29,02,07,00
1447,2,05,02,17,42,01,04,00
1448,1,07,01,03,08,06,25,05
1449,2,09,01,07,27,03,11,00
1450,1,12,03,02,03,02,09,00
1451,2,00,00,00,00,00,00,00
1452,1,00,00,00,00,00,00,00
1453,2,09,01,09,31,02,07,00
1454,1,00,00,00,00,00,00,00
1455,1,07,01,03,09,05,19,06
1456,2,00,00,00,00,00,00,00
1457,1,07,01,03,09,06,25,06
1458,1,05,02,20,46,01,05,00
1459,2,09,01,12,37,03,11,00
1460,2,00,00,00,00,00,00,00
1461,1,07,01,03,12,05,20,09
1462,2,00,00,00,00,00,00,00
1463,2,06,01,03,10,03,10,07
1464,2,07,01,03,14,06,25,11
1465, ,  ,  ,  ,  ,  ,  ,  
1466,1,00,00,00,00,00,00,00
1467,1,10,01,05,25,06,22,00
1468,2,00,00,00,00,00,00,00
1469,2,05,02,20,48,03,10,00
1470,2,00,00,00,00,00,00,00
1471,1,00,00,00,00,00,00,00
1472,2,00,00,00,00,00,00,00
1473,1,07,01,03,09,05,20,06
1474,2,00,00,00,00,00,00,00
1475,1,07,01,03,09,06,25,06
1476,2,00,00,00,00,00,00,00
1477,2,00,00,00,00,00,00,00
1478,1,10,01,09,31,06,22,00
